,anger,disgust,fear,joy,neutral,sadness,surprise,contempt,index,sentence,number of sentences,positive,negative,confidence of lex,length,period,question mark,exclamation point,ellipses,label
155,0,1,0,0,0,1,0,0,156,"What happened, why are you all so fair? I am feeling ashamed",0.2,0.5,0.5,0.5,0.09395973154362416,0.0,1.0,0.0,0.0,joy
156,0,0,0,0,1,0,0,0,157,oh ho bhoot sharma ra hai hai. hahaha,0.2,0.0,0.0,1.0,0.06040268456375839,1.0,0.0,0.0,0.0,contempt
157,0,0,0,0,1,0,0,0,158,Well tell me why did you come here running?,0.1,0.0,0.0,1.0,0.06711409395973154,0.0,1.0,0.0,0.0,neutral
158,0,0,0,1,0,0,0,0,159,are haan. What kind of girl has come here?,0.2,1.0,0.0,1.0,0.0738255033557047,0.5,0.5,0.0,0.0,neutral
159,0,0,0,0,1,0,0,0,160,Are you going with mummy ji to give a job interview?,0.1,1.0,0.0,1.0,0.08053691275167785,0.0,1.0,0.0,0.0,neutral
160,1,0,0,1,0,1,0,0,161,On the way momma got Sarita aunty and she said hello to her and I did not leave any kind of sight.,0.1,0.5,0.5,0.3333333333333333,0.15436241610738255,1.0,0.0,0.0,0.0,neutral
161,0,0,0,0,1,0,0,0,162,missing?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,surprise
162,1,0,0,0,0,1,0,0,163,"this is the limit indu. Madhubhai, how can you leave your niece in our place like this?",0.2,0.0,1.0,0.5,0.1342281879194631,0.5,0.5,0.0,0.0,contempt
163,0,0,1,0,0,0,0,0,164,what is the harm in me maya,0.1,0.0,1.0,1.0,0.04697986577181208,0.0,0.0,0.0,0.0,neutral
164,1,1,0,1,0,0,0,0,165,Indravardhan is a virgin girl. i mean how can we take responsibility? There is a handsome young bachelor boy in our house,0.3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1610738255033557,0.5,0.5,0.0,0.0,neutral
165,0,0,0,0,1,0,0,0,166,Where is the main bachelor?,0.1,1.0,0.0,1.0,0.040268456375838924,0.0,1.0,0.0,0.0,joy
166,0,0,0,0,1,0,0,0,167,she was talking about main rose,0.1,1.0,0.0,1.0,0.040268456375838924,0.0,0.0,0.0,0.0,anger
167,0,0,0,0,1,0,0,0,168,han rosesh kumar hai but where is he handsome,0.1,0.0,0.0,1.0,0.06040268456375839,0.0,0.0,0.0,0.0,neutral
168,0,0,0,0,0,1,0,0,169,"oh cut it out indu in any case i am not worried about roseh. Wow, I won't even raise my eyes in front of a girl like this made in Jaipur.",0.2,0.0,1.0,0.6666666666666666,0.2348993288590604,1.0,0.0,0.0,0.0,contempt
169,0,0,0,0,1,0,0,0,170,naturally you didn't look at him yet,0.1,0.0,0.0,1.0,0.053691275167785234,0.0,0.0,0.0,0.0,contempt
170,0,0,1,0,0,1,0,0,171,well there's that but the point is the rose is not a problem. But that girl turned out to be wrong again.,0.2,0.0,1.0,0.5,0.16778523489932887,1.0,0.0,0.0,0.0,neutral
171,0,0,1,1,0,1,0,0,172,"are don't worry maya, this kind is not kasam ki ladki nahin hai",0.1,0.5,0.5,0.3333333333333333,0.10067114093959731,0.0,0.0,0.0,0.0,neutral
172,1,0,1,0,0,1,0,0,173,"How can you know that he is crazy, this serial killer is...",0.1,0.0,1.0,0.3333333333333333,0.09395973154362416,0.0,0.0,0.0,1.0,neutral
173,0,0,0,0,1,0,0,0,174,What month are you ready to sleep?,0.1,0.0,0.0,1.0,0.053691275167785234,0.0,1.0,0.0,0.0,joy
174,1,0,0,1,0,0,0,0,175,kiss me please knock before entering someone's room,0.1,1.0,0.0,0.5,0.06040268456375839,0.0,0.0,0.0,0.0,contempt
175,0,0,0,0,1,0,0,0,176,I will come knocking tomorrow. how are you aunty,0.2,0.0,0.0,1.0,0.06711409395973154,1.0,0.0,0.0,0.0,joy
176,0,0,0,1,0,1,0,0,177,Only one person in the world. Today I will sing in the morning brother. Mushroom masala made by Maya's hand is made using daba.,0.3,1.0,0.0,0.5,0.18791946308724833,1.0,0.0,0.0,0.0,joy
177,0,0,0,0,1,0,0,0,178,"it was mushroom de paiza indravardhan. And please eat healthily, what I eat is wedding receptionist cally middle class. People here drink Basundi and eat cutlets. not to forget trirangi dhokala and paan. But I am sure you will definitely come to discuss dinner.",0.5,0.8,0.2,1.0,0.33557046979865773,1.0,0.0,0.0,0.0,contempt
178,0,0,0,0,1,0,0,0,179,na masi. I am discussing what to do. Main to non-veg kathi hi nahin na,0.3,1.0,0.0,1.0,0.12751677852348994,1.0,0.0,0.0,0.0,contempt
179,0,0,0,1,0,0,0,0,180,Kind of excuse. yah jo mushroom hote hain na wah jo non-veg nahin hote,0.2,0.5,0.5,1.0,0.11409395973154363,1.0,0.0,0.0,0.0,neutral
180,0,0,0,0,1,0,0,0,181,It is non-veg as it is now and in my jetpur it is called top of the bill. wow mareli sadeli gili wood every time the flour is taken out and when is the mushroom not used?,0.2,1.0,0.0,1.0,0.2751677852348993,0.5,0.5,0.0,0.0,disgust
181,0,0,0,0,0,1,0,0,182,Kind of excuse. Mushroom is not a disease and please get to the point. Why did you come here so late at night?,0.3,0.25,0.75,0.3333333333333333,0.174496644295302,0.6666666666666666,0.3333333333333333,0.0,0.0,neutral
182,0,0,0,0,1,0,0,0,183,han. Where is the railway station in my dress today?,0.2,0.0,0.0,1.0,0.08053691275167785,0.5,0.5,0.0,0.0,neutral
183,0,0,0,0,1,0,0,0,184,station? why?,0.2,0.0,0.0,1.0,0.026845637583892617,0.0,1.0,0.0,0.0,surprise
184,0,0,0,0,1,0,0,0,185,"What is the matter that my house in Jetpur is close to the railway station. You have heard the sound of the train, I am in the habit of sleeping.",0.2,0.0,0.0,1.0,0.2214765100671141,1.0,0.0,0.0,0.0,neutral
185,0,0,0,0,1,0,0,0,186,One minute one minute variety. It means you are thinking of going to the railway station.,0.2,0.0,0.0,1.0,0.12080536912751678,1.0,0.0,0.0,0.0,neutral
186,1,0,1,1,0,0,0,0,187,"You are not a stranger to the sun, you are always looking at me.",0.1,0.5,0.5,0.3333333333333333,0.10738255033557047,1.0,0.0,0.0,0.0,neutral
187,0,0,0,0,1,0,0,0,188,"You can't go to any station this night. Do one thing, eat a little and then go. okay",0.3,1.0,0.0,1.0,0.1476510067114094,1.0,0.0,0.0,0.0,neutral
188,0,0,0,0,1,0,0,0,189,hain?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,surprise
189,0,0,0,0,1,0,0,0,190,Madhubhai's niece. Yes!,0.2,0.0,0.0,1.0,0.040268456375838924,0.5,0.0,0.5,0.0,anger
190,0,0,0,0,1,0,0,0,191,yes?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,neutral
191,1,0,0,1,0,0,0,0,192,hello good night,0.1,1.0,0.0,0.5,0.020134228187919462,0.0,0.0,0.0,0.0,joy
192,1,0,0,1,0,0,0,0,193,haa you have just come to say good night,0.1,1.0,0.0,0.5,0.06040268456375839,0.0,0.0,0.0,0.0,neutral
193,0,0,0,0,1,0,0,0,194,han. You also told Monisha. monisha,0.3,0.0,0.0,1.0,0.053691275167785234,1.0,0.0,0.0,0.0,neutral
194,0,0,0,0,1,0,0,0,195,arre shhh,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,0.0,anger
195,0,0,0,0,1,0,0,0,196,monisha,0.1,0.0,0.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,neutral
196,1,0,0,1,0,0,0,0,197,"Ayy Kismi Main Manisha, let's say good night to her and listen, if even last night you forget, say good night to the person in the morning.",0.1,0.6666666666666666,0.3333333333333333,0.5,0.21476510067114093,1.0,0.0,0.0,0.0,neutral
197,0,0,0,0,1,0,0,0,198,where is the coast? one o'clock at night,0.2,1.0,0.0,1.0,0.06040268456375839,0.0,1.0,0.0,0.0,surprise
198,0,0,0,0,1,0,0,0,199,raat ke teen baje hi monisha,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,0.0,0.0,neutral
199,0,0,0,0,1,0,0,0,200,my car has been stuck for a week,0.1,0.0,0.0,1.0,0.053691275167785234,0.0,0.0,0.0,0.0,neutral
200,0,0,0,0,1,0,0,0,201,you have been wearing band ghadi for a week now,0.1,0.0,1.0,1.0,0.06711409395973154,0.0,0.0,0.0,0.0,surprise
201,0,0,0,0,1,0,0,0,202,"It is gold-plated, isn't it? And then the band on the hand looks expensive, and even from close, one can see whether the band is there or not.",0.2,1.0,0.0,1.0,0.24161073825503357,0.5,0.5,0.0,0.0,neutral
202,0,0,0,0,1,0,0,0,203,You are high class Monisha. But nobody asked what time it was.,0.2,0.0,0.0,1.0,0.09395973154362416,1.0,0.0,0.0,0.0,neutral
203,0,0,0,0,0,1,0,0,204,To main foran chuke kaise deti ho. are my mistake to band ho gayi,0.2,0.5,0.5,1.0,0.10067114093959731,1.0,0.0,0.0,0.0,neutral
204,0,0,0,0,1,0,0,0,205,solid high class idea hi monisha. hahaha. ay but Monisha think if any such person has asked you 2-3 times.,0.3,1.0,0.0,1.0,0.16778523489932887,1.0,0.0,0.0,0.0,neutral
205,0,0,0,0,1,0,0,0,206,"I haven't thought about when to use it, I wonder if it's a variety.",0.1,0.0,0.0,1.0,0.12080536912751678,1.0,0.0,0.0,0.0,fear
206,0,0,0,0,1,0,0,0,207,"ooo chokriyo. Let's start this band, Vasul Vasul will open tomorrow morning.",0.2,0.0,0.0,1.0,0.10738255033557047,1.0,0.0,0.0,0.0,neutral
207,0,0,0,0,1,0,0,0,208,"Sorry Sahil Bhai, actually I need some help.",0.1,0.0,0.0,1.0,0.06711409395973154,1.0,0.0,0.0,0.0,neutral
208,0,0,0,1,0,0,0,0,209,what kind of,0.1,1.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,neutral
209,0,0,0,0,1,0,0,0,210,there I heard the sound of the train,0.1,0.0,0.0,1.0,0.053691275167785234,0.0,0.0,0.0,0.0,neutral
210,0,0,0,0,1,0,0,0,211,Alka Yagnik or Udit Narayan's voice will not follow.,0.1,0.0,0.0,1.0,0.0738255033557047,1.0,0.0,0.0,0.0,contempt
211,0,0,0,0,1,0,0,0,212,"That's it, brother, you're pulling my fingers, aren't you?",0.1,1.0,0.0,1.0,0.10738255033557047,0.0,1.0,0.0,0.0,sadness
212,0,0,0,0,1,0,0,0,213,Nahin nahin kya hai na kar hai meri cd collection mein train wali waali sidhi nahin hai,0.1,0.0,0.0,1.0,0.11409395973154363,0.0,0.0,0.0,0.0,contempt
213,0,0,0,0,1,0,0,0,214,How can I sleep now?,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,1.0,0.0,0.0,sadness
214,1,0,0,1,0,0,0,0,215,Do one thing abbi please try to sleep if you don't want to sleep in my main that bed Bakriyan 1 2 3 4 Let's go let's go good night,0.1,1.0,0.0,0.5,0.2214765100671141,0.0,0.0,0.0,0.0,neutral
215,1,0,0,1,0,0,0,0,216,good night,0.1,1.0,0.0,0.5,0.013422818791946308,0.0,0.0,0.0,0.0,joy
216,0,0,1,0,0,0,0,0,217,disappear as in thin air. river and main puri building chan mari,0.2,1.0,0.0,1.0,0.087248322147651,1.0,0.0,0.0,0.0,neutral
217,0,0,0,0,1,0,0,0,218,which one?,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,1.0,0.0,0.0,neutral
218,0,0,0,0,1,0,0,0,219,We also saw the embassy embassy towers and all the streets nearby.,0.1,1.0,0.0,1.0,0.087248322147651,1.0,0.0,0.0,0.0,neutral
219,0,0,0,0,1,0,0,0,220,But did you use your name to call the doctor? what voice did you use?,0.2,1.0,0.0,1.0,0.11409395973154363,0.0,1.0,0.0,0.0,neutral
220,0,0,0,0,1,0,0,0,221,nothing,0.1,0.0,0.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,anger
221,0,0,0,0,1,0,0,0,222,Common Maya Awaaz to Lagani Thi Na,0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,0.0,anger
222,0,0,0,0,1,0,0,0,223,his name is kismi indu,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,neutral
223,0,0,0,0,1,0,0,0,224,toh?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,neutral
224,0,0,0,0,1,0,0,0,225,How do you feel about the different types of blood flowing everywhere in the river and in the main?,0.1,1.0,0.0,1.0,0.1342281879194631,0.0,1.0,0.0,0.0,neutral
225,1,0,0,0,0,0,0,0,226,Some scoundrel-sized person kissed his mother and lay down.,0.1,0.4,0.6,0.3,0.08053691275167785,1.0,0.0,0.0,0.0,fear
226,1,0,0,1,0,0,0,0,227,right toh. i mean monisha hoti to alag baat thi. Who came to kiss him? But I am still 35 years old.,0.4,1.0,0.0,0.5,0.174496644295302,0.75,0.25,0.0,0.0,neutral
227,0,0,0,0,1,0,0,0,228,write hi you are 51,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,neutral
228,0,0,0,0,1,0,0,0,229,Where was this necessary?,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,1.0,0.0,0.0,anger
229,0,0,1,1,0,0,0,0,230,excuse me guys! I thought about the variety oh my god shore,0.2,0.5,0.5,0.5,0.087248322147651,0.0,0.0,1.0,0.0,neutral
230,0,0,0,1,0,0,0,0,231,"Oh my God, it's only 6 o'clock on the beach and you have to know what happens after 6 o'clock behind the embassy towers.",0.1,1.0,0.0,1.0,0.18120805369127516,1.0,0.0,0.0,0.0,fear
231,0,0,0,0,1,0,0,0,232,what happened?,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,1.0,0.0,0.0,neutral
232,0,0,0,0,1,0,0,0,233,up come on now acting like you didn't know anything,0.1,0.0,0.0,1.0,0.0738255033557047,0.0,0.0,0.0,0.0,anger
233,0,0,0,0,1,0,0,0,234,I don't know anything in the story.,0.1,0.0,0.0,1.0,0.06040268456375839,1.0,0.0,0.0,0.0,fear
234,0,0,0,0,1,0,0,0,235,aaah hahaha. Monisha stays here that is why you are trying to act innocent.,0.2,1.0,0.0,1.0,0.10738255033557047,1.0,0.0,0.0,0.0,contempt
235,0,0,0,0,1,0,0,0,236,What is happening behind Indravardhan Embassy Towers after 6 o'clock?,0.1,0.0,0.0,1.0,0.0738255033557047,0.0,1.0,0.0,0.0,anger
236,0,0,0,0,0,1,0,0,237,"No mother, the goon has sent the stolen vehicle. This imported Ghatiya etc is available in Rs 400-500.",0.2,0.3333333333333333,0.6666666666666666,0.4,0.15436241610738255,1.0,0.0,0.0,0.0,neutral
237,0,0,0,0,1,0,0,0,238,right!,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,1.0,0.0,neutral
238,0,0,0,1,0,0,0,0,239,"are wow. Let's go to the beach, let's go, the vehicle is moving, anyway, my car is running, let's go.",0.2,0.0,0.0,1.0,0.20134228187919462,1.0,0.0,0.0,0.0,joy
239,1,0,0,0,0,0,0,0,240,And the variety has also been lost. haina,0.2,0.0,1.0,0.4,0.06040268456375839,1.0,0.0,0.0,0.0,neutral
240,0,0,0,0,1,0,0,0,241,hello everybody,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,0.0,joy
241,0,0,0,1,0,0,0,0,242,oh my goodness madhusudan fufa. No one will tell me what kind of food has been cooked.,0.2,1.0,0.0,0.75,0.12751677852348994,1.0,0.0,0.0,0.0,fear
242,0,0,0,0,1,0,0,0,243,"Hello Madhu Bhai, do you drink cold coffee or French champagne?",0.1,0.0,1.0,1.0,0.087248322147651,0.0,1.0,0.0,0.0,joy
243,0,0,0,0,1,0,0,0,244,Maya. is french champagne in the house?,0.2,0.0,0.0,1.0,0.06040268456375839,0.5,0.5,0.0,0.0,neutral
244,0,0,0,0,1,0,0,0,245,What does it mean by saying that they have heard a little something?,0.1,0.0,0.0,1.0,0.09395973154362416,0.0,1.0,0.0,0.0,neutral
245,0,0,0,0,1,0,0,0,246,namaste,0.1,0.0,0.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,neutral
246,0,0,0,0,1,0,0,0,247,who are you?,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,1.0,0.0,0.0,neutral
247,0,0,0,0,1,0,0,0,248,varieties,0.1,0.0,0.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,neutral
248,0,0,0,0,1,0,0,0,249,excuse me,0.1,0.0,1.0,1.0,0.013422818791946308,0.0,0.0,0.0,0.0,surprise
249,1,0,0,1,0,0,0,0,250,My name is. That's what chocolate came to me. Use money.,0.3,1.0,0.0,0.5,0.10067114093959731,1.0,0.0,0.0,0.0,joy
250,0,0,0,0,1,0,0,0,251,hi maya,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,0.0,joy
251,0,0,0,0,1,0,0,0,252,madhubhai aaye aaye. after many days.,0.2,0.0,0.0,1.0,0.053691275167785234,1.0,0.0,0.0,0.0,neutral
252,0,0,0,1,0,0,0,0,253,"Maya or my brother Moti Lal ji's little daughter, Kismi.",0.1,1.0,0.0,1.0,0.087248322147651,1.0,0.0,0.0,0.0,neutral
253,0,0,0,1,0,0,0,0,254,his name is really kind,0.1,1.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,contempt
254,0,0,0,0,1,0,0,0,255,nahin nahin his name is kismi hai,0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,0.0,neutral
255,0,0,0,0,1,0,0,0,256,did you just say that mr,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,0.0,0.0,neutral
256,0,0,0,0,1,0,0,0,257,henh?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,neutral
257,0,0,0,0,1,0,0,0,258,did not say anything just now,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,0.0,0.0,neutral
258,0,0,0,0,1,0,0,0,259,Why is Maya Ya Sahil wearing girl's clothes?,0.1,0.5,0.5,1.0,0.06711409395973154,0.0,1.0,0.0,0.0,neutral
259,0,0,0,0,1,0,0,0,260,"No no Madhupushpa, this is not Sahil, this is Mummy's sister, Naisha Aunty.",0.1,0.0,0.0,1.0,0.12080536912751678,1.0,0.0,0.0,0.0,neutral
260,0,0,0,1,0,0,0,0,261,han han will definitely grow. But why is Sahil wearing girl's clothes?,0.2,0.6666666666666666,0.3333333333333333,1.0,0.10067114093959731,0.5,0.5,0.0,0.0,neutral
261,0,0,0,0,1,0,0,0,262,"Madhu bhai, you sit here. Didn't hear anything inside. dear madhu bhai",0.3,1.0,0.0,1.0,0.10738255033557047,1.0,0.0,0.0,0.0,neutral
262,0,0,0,0,1,0,0,0,263,trivennum!,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,1.0,0.0,neutral
263,0,0,0,0,1,0,0,0,264,what?,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,1.0,0.0,0.0,surprise
264,0,0,0,0,1,0,0,0,265,Madhubhai Baithi please,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,anger
265,0,0,0,0,1,0,0,0,266,kisme aao na tum bhi baitho,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,0.0,0.0,joy
266,0,0,0,0,1,0,0,0,267,madhu kaka is high class inka ghar,0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,0.0,neutral
267,0,0,0,1,0,0,0,0,268,"han! Oh mother, you have been protecting your house since childhood.",0.2,0.75,0.25,0.6666666666666666,0.09395973154362416,0.5,0.0,0.5,0.0,neutral
268,0,0,0,0,1,0,0,0,269,what is there to see,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,neutral
269,0,0,0,0,1,0,0,0,270,It looks like that!,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,1.0,0.0,joy
270,0,0,0,0,1,0,0,0,271,How easily mamma mia ji is communicating with madhu bai.,0.1,1.0,0.0,1.0,0.0738255033557047,1.0,0.0,0.0,0.0,surprise
271,0,0,0,0,1,0,0,0,272,Madhubhai how did you come here?,0.1,0.0,0.0,1.0,0.04697986577181208,0.0,1.0,0.0,0.0,neutral
272,0,0,0,0,1,0,0,0,273,Nahin Nahin Khichdi aur Kadhi banaye hain,0.1,0.0,0.0,1.0,0.04697986577181208,0.0,0.0,0.0,0.0,neutral
273,0,0,0,0,1,0,0,0,274,"Why are you asking, how did you come here?",0.1,0.0,0.0,1.0,0.0738255033557047,0.0,1.0,0.0,0.0,neutral
274,0,0,0,0,1,0,0,0,275,"oooo! Mother, my niece is from Jaidpur in Mumbai. to find some work",0.3,0.0,0.0,1.0,0.10738255033557047,0.5,0.0,0.5,0.0,neutral
275,0,0,0,1,0,0,0,0,276,so what kind of work do you do?,0.1,1.0,0.0,1.0,0.06040268456375839,0.0,1.0,0.0,0.0,neutral
276,0,0,0,0,1,0,0,0,277,today? Today we will repair the kitchen. But why is Sahil wearing girl's clothes?,0.3,0.5,0.5,1.0,0.12080536912751678,0.3333333333333333,0.6666666666666666,0.0,0.0,neutral
277,0,0,0,1,0,0,0,0,278,Why is this not a beach brother? this is their material,0.2,1.0,0.0,1.0,0.08053691275167785,0.0,1.0,0.0,0.0,neutral
278,0,0,0,1,0,1,0,0,279,"Oh mother, is this your sister?",0.1,0.5,0.5,0.5,0.053691275167785234,0.0,1.0,0.0,0.0,surprise
279,0,0,0,0,1,0,0,0,280,naisha,0.1,0.0,0.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,neutral
280,0,0,0,0,1,0,0,0,281,But who said that it is your sister?,0.1,0.0,0.0,1.0,0.06040268456375839,0.0,1.0,0.0,0.0,neutral
281,0,0,0,0,1,0,0,0,282,madhubhai yah. over to variety,0.2,0.0,0.0,1.0,0.040268456375838924,1.0,0.0,0.0,0.0,anger
282,0,0,0,0,1,0,0,0,283,why is your name naisha,0.1,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,0.0,0.0,neutral
283,0,0,0,0,1,0,0,0,284,ooo naisha,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,0.0,0.0,neutral
284,0,0,0,1,0,0,0,0,285,are there mummy ji this girl is a champion,0.1,1.0,0.0,1.0,0.06040268456375839,0.0,0.0,0.0,0.0,joy
285,0,1,0,0,0,0,0,0,286,I am staying at my uncle's place because the repair is going on there. there are boys coming here for me,0.2,0.0,1.0,1.0,0.15436241610738255,1.0,0.0,0.0,0.0,neutral
286,0,0,0,0,1,0,0,0,287,yes.more in two months,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,neutral
287,0,0,0,0,1,0,0,0,288,one month. madhubhai that's not possible hah.,0.2,0.0,0.0,1.0,0.06711409395973154,1.0,0.0,0.0,0.0,fear
288,0,0,0,0,1,0,0,0,289,thank you maya,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,0.0,0.0,0.0,joy
289,0,0,1,1,0,0,0,0,290,oh my god madhubhai over to variety. samjhao please,0.2,1.0,0.0,0.5,0.06711409395973154,1.0,0.0,0.0,0.0,neutral
290,0,0,0,0,1,0,0,0,291,"Where is this, I am not here, Shakti is not here",0.1,0.0,0.0,1.0,0.087248322147651,0.0,0.0,0.0,0.0,sadness
291,0,0,0,0,1,0,0,0,292,ok why?,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,1.0,0.0,0.0,surprise
292,0,0,0,0,1,0,0,0,293,achcha why?,0.1,0.0,0.0,1.0,0.020134228187919462,0.0,1.0,0.0,0.0,neutral
293,1,0,0,1,0,0,0,0,294,main sun sakti hun thank you,0.1,1.0,0.0,0.5,0.040268456375838924,0.0,0.0,0.0,0.0,contempt
294,0,0,0,0,1,0,0,0,295,han tell me why,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,neutral
295,0,0,0,0,1,0,0,0,296,because Naisha is here,0.1,0.0,0.0,1.0,0.026845637583892617,0.0,0.0,0.0,0.0,joy
296,1,1,0,1,0,1,0,0,297,"did's main till today i am living in sham. Punjab is in my memory, there is a hare hare in the field in which the main and jugalkishor sing a duet. you have to look at me to see you, my dear",0.3,0.8333333333333334,0.16666666666666666,0.25,0.31543624161073824,1.0,0.0,0.0,0.0,joy
297,0,0,0,1,0,0,0,0,298,Enjoy this punjab tourism with naisha band. now enough naisha,0.2,1.0,0.0,1.0,0.0738255033557047,1.0,0.0,0.0,0.0,anger
298,0,0,0,0,1,0,0,0,299,you have seen this Jana Samam,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,0.0,0.0,sadness
299,0,0,0,0,1,0,0,0,300,bass,0.1,0.0,0.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,anger
300,0,0,0,0,1,0,0,0,301,okay!,0.1,0.0,0.0,1.0,0.013422818791946308,0.0,0.0,1.0,0.0,anger
301,0,0,0,0,1,0,0,0,302,But why not there is so much power here?,0.1,0.0,0.0,1.0,0.06711409395973154,0.0,1.0,0.0,0.0,neutral
302,0,0,0,0,1,0,0,0,303,"Madhu Bhai, I am trying to think there.",0.1,0.0,0.0,1.0,0.06711409395973154,1.0,0.0,0.0,0.0,neutral
303,0,0,0,0,1,0,0,0,304,hi everybody! hi naisha!,0.2,0.0,0.0,1.0,0.040268456375838924,0.0,0.0,1.0,0.0,joy
304,0,0,0,0,1,0,0,0,305,jiju,0.1,0.0,0.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,joy
305,0,0,1,1,0,0,0,0,306,oh my god hain hain kumar,0.1,1.0,0.0,0.5,0.040268456375838924,0.0,0.0,0.0,0.0,fear
306,0,0,0,0,1,0,0,0,307,"ayyy indu? This is my niece, she is here for a few days.",0.2,0.0,0.0,1.0,0.10738255033557047,0.5,0.5,0.0,0.0,neutral
307,0,0,0,0,1,0,0,0,308,sir why are you moving?,0.1,1.0,0.0,1.0,0.040268456375838924,0.0,1.0,0.0,0.0,anger
308,0,0,0,0,1,0,0,0,309,we will say something then we will do it,0.1,0.0,0.0,1.0,0.06040268456375839,0.0,0.0,0.0,0.0,anger
309,0,0,0,0,1,0,0,0,310,Arre per yun bhi can do ho main,0.1,1.0,0.0,1.0,0.053691275167785234,0.0,0.0,0.0,0.0,anger
310,0,0,0,0,1,0,0,0,311,Why don't you say such a thing then why don't you say so then the main answer is that why don't you say that again. that's why I am,0.2,1.0,0.0,1.0,0.22818791946308725,1.0,0.0,0.0,0.0,contempt
311,0,0,0,0,1,0,0,0,312,what time did you say?,0.1,0.0,0.0,1.0,0.040268456375838924,0.0,1.0,0.0,0.0,joy
312,0,0,0,0,1,0,0,0,313,hash,0.1,0.0,1.0,1.0,0.006711409395973154,0.0,0.0,0.0,0.0,joy
313,0,0,0,0,1,0,0,0,314,rosesh bhaiya! drink tea,0.2,0.0,0.0,1.0,0.03355704697986577,0.0,0.0,1.0,0.0,neutral
