text,label
don't be silly don't be so silly sweety aisa kuchh bhi nahin hoga yah vaham tum apne mann se nikal lo dekho agar yamraj yahan se aaye the to vah tumhen liye bagair kyon chale gaye hmm yah jarur tumhara koi sapna hoga darling.,neutral
wow bhabhi! yah chhole bhature to trin tron trown hai,joy
ye trin tron trown kya hai?,joy
hathi ki bhasha mein swadisht ka matlab hota hai trin tron trooown,joy
are vah! tum hathi ki bhasha kyu seekh rahe ho?,contempt
agale natak mein main hathi ka role play kar raha hun na,neutral
bacchon ka natak hai?,joy
nahin bhabhi bahut serious natak hai murder mystery ismein ek khooni jisne 19 khoon kiye hai. vah jail se bhag jata hai motorcycle per.,neutral
toh yeh ehmm hathi kahan per aata hai?,neutral
sahil bi raste mein jab uski motor cycle kharab ho jaati hai to vah hathi per baith ke bhag jata. common sense ,contempt
1 minut let me guess. aur vo hansi tum ho,neutral
kya rosesh bhaiya. itna sa role bus,neutral
bhabhi role ki ki lambai mein mat jaaiye ki gehrai dekhiae mera dialogue bhi hai ismein jab mein khooni ko jungle ke use paar chhod deta hun na to woh mujhe thank you kehta hai aur kele chalata hai tab main use kahta hun tra tri troo,joy
matlab thank you haina?,joy
nahin thanks a lot friend,joy
han thanks matlab sirf traa ,contempt
correct,joy
aur ek battura laao,joy
nahin nahin,neutral
1 minute 1 minute come on rosesh ab yah hai na monisha batura ke hath nahin de dena taki rosesh aese karke haar jayega aur khushi mein na apne kan fadfadaye ga,joy
so funny,joy
haha,joy
hi boys hi monisha ,sadness
mom kya baat hai aap pareshan kyon dikh rahi ho,fear
1 minute monisha please mujhe batao tum aaj chole bhature lekar mere ghar aayi thi,neutral
mummy ji main maanti hun maine darvaja nahin khatkhaya tha aur aur tel wale hathon se darvaja khola bi tha aur ghar ke bahar jate waqt darwaza dur se pata kavi tha lekin,fear
main tumhen yah sab nahin poochh rahe main sirf itna pooch rahi hun tum mere ghar choole bhature lekar aayi thi. tumne jaate waqt darvaja patka i mean that is seriously unsophisticated monisha lekin iska matlab tum mere ghar aayi thi?,anger
han,fear
jab tum wahan aayi thi tab tumne wahan kisi aur ko dekha tha?,neutral
aaaa nahin vahan sirf dadi ji the aur thodi se dhare hue the aur vah kah rahe the woh chala gaya woh chala gaya magar meri kuchh samajh mein nahin aaya,neutral
monisha woh yamraj the aur mujhe lene aaye the,fear
han. maiya mujhe lagta hai meri aakhiri ghadi a gai hai,sadness
oh come on stop it indravardhan,anger
maya vo to automatically stop ho jayegi kyunki main marne wala hun,sadness
daddy ji aisa mat kariye na mare aap ke dushman mera matlab hai ghar ke bahar wale dushman,sadness
yah kya kar rahe ho tum indravardhan?,neutral
maiya main check kar raha hun ki main jinda hun ya nahin,sadness
tum absolutely zinda. tumne abhi abhi apni pant washing machine mein dhone dali hai,contempt
you mean.,neutral
with wallet and belt welcome to planet indravardhan. chalo chalo dudh pi lo,neutral
maiya yah to batao nashte mein kya hai?,sadness
sprouted moong and wheat grass juice,neutral
insanon ke nashte mein kya hai?,contempt
hello mr insan cal raat yamraj ko dekhkar kitna dar gaye the na apni sehat ka jara khyal rakhna shuru karo,neutral
arre ek baat to batao agar yamraj ji mujhe lene aaye to tum tum unhen roki gina?,sadness
of course rokungi,neutral
agar unhone mana kar diya to?,sadness
to main unhen samjhaun gi yamraj ji abhi mere indravardhan ki umar hi kya hui hai. aur vaise bhi aapke pass ek narad muni toh hai hi na. aap kisi aur ko kyon nahin le jaate. isi floor mein kitne saare aur log hain. chaliye main aapko ek hint deti hun. uska naam m se shuru hota hai aur kachra main door se shuru hota hai aur tv shuru se shuru hota hai bataiye kaun?,neutral
vah samajh jaenge lekin maya suno na tu sati savitri ki tarah unke piche mere pran wapas lene aaogi na?,neutral
indu ek do bar mein mangu gi but i can't see desperate you know that so middle class but i will try i promise,contempt
chalo indravardhan,anger
nahi yamraj a gaya mujhe lene a gaya maya yamraj.,fear
dad it's me rosesh,neutral
nalayak besharam apne darre hue baap ko darate hue sharm hi aati tujhe ,anger
dad main yah dikhane aaya tha ki yamraj aise hi dikhte the kya?,neutral
get up to same hai per thoda sa for faraq tha vah handsome the ki. unki powerful personality thi. bolte normal the,neutral
very funny hahaha,contempt
i think you look wonderful kitna gora gora cute cute jab kale kale bhains pay baitho gaina tu bada dramatic contrast lagega. lekin tumne yah sab pahna kyon?,joy
momma mai ye samjhane ki koshish kar raha hun ki kisine dad ko isi tarah ke costume pahan kar darane ki koshish nahin ki hogi?,neutral
oh my god,fear
kya hua indravardhan?,neutral
maiya mera dudh aur gaas poos wala nashta taiyar karo main bahut karke aata hun aur sham ko mere sath complete blood checkup ke liye jarur aana han?,fear
ok,neutral
aaaa,surprise
hahaha,joy
rascals rascals bade ve hamari society,anger
chi chi chi sahil apni sagi maa ke bare mein aisa nahin kahate,neutral
just shut up ok meri gadi ki headlights thodi hai,anger
woh..,neutral
tum chala rahi thi gadi,anger
nahin nahin nahin main nahin chalai tumhari gadi sach kah rahi ho. yah sab chhodo sahil yah batao yamraj agar sachmuch yahan a gaye to vah dadi ji ke atma ko kahan le jaenge?,neutral
of course swarg mei,neutral
oh. matlab marne ke bad mummy ji ko dadi ji se alag rahana padega?,fear
very funny main nahane ja raha hun maire liye nashta laga.,neutral
sahil sahil sahil,fear
kya?,neutral
gas khatm ho gaya hai,neutral
manisha hamare ghar mein spare cylinder hota ha,neutral
han lekin maine hua 3rd floor wali mrs advani ko de diya 200 rupaye extra lekar,fear
kya?,surprise
unhen jarurat thi na toh,fear
toh kya padosiyon ki madad karna hamara farz hai monisha.,anger
tumhari gadi ke headlights mrs. advani nahin tode hain,neutral
what are you saying damn it.,anger
sahil tum chinta mat karo main mrs. advani se paise le liye hain,joy
manisha 5000 ke headlight hai woh,anger
maine 7500 mein deal final ki sahil,joy
meri bargain queen,joy
ab tum jao ja ke naha ke aao,joy
tab tak main tumhare liye garma garam vada pav mangati hoon,joy
monisha beti,neutral
ji,neutral
indravardhan kahan hai?,neutral
aaaa. mama. sahil. sahil,fear
monisha bhabhi yah dekhiae babu sweet shop ke rasgulla,joy
rasgulle oo bye bye,fear
oh my god oh my god yah to,fear
haan,fear
kya hua? manisha tum chillai kyon?,fear
sahil bhai yahan yamraj aaye the,fear
han han aur vah rosesh bhaiya ko dekhte hi bhag gaye,fear
rosesh tumne yamraj ko dara diya,anger
sahil bhai there is a pattern,neutral
kaisa pattern?,anger
pahli bar yamraj chhole bhature dekhkar bagaya tha is bar rasgulle,neutral
matlab?,fear
matlab yamraj tra troo tree,neutral
are vah iska kya matlab?,contempt
hathi ki bhasha mein yamraj khana dekh kar ke bhag jaate hai. tra tro tree,neutral
o hathi chaap sherlock homes. monisha relax. suno meri baat,neutral
kaash main sahil ki baat mani hoti aur sharab pina bilkul cut ki hoti,sadness
better late than never sweetie,neutral
"nai nai maya. ab se nashte mein se dudh, methi ka juice aur mausabhi. aur lunch aur dinner mein soup or salad. that's it",fear
aur vah sare chocolate aur cookies aur custard and samosa uska kya?,neutral
"nahin nahin nahin nahin main ghar pura saaf kar diya hai chivda,chakri, kachori mithaai vagaira sab utha ke main watchmen ko de diye maiya",fear
veri good bahut achcha kiya tumne.,joy
really? bahut achcha kiya fatening chize dedi,neutral
maya,fear
kyunki kya hai main strict diet per hun. isliye un cheezo ko dekhkar bhagana pada,neutral
excuse me kaun hai aap. aur yah kya majak hai radha bhai vitthal,anger
maya maya woh mujhe lene aaye hai,fear
are don't be silly indravardhan. tum piche kya chup rahe ho?,neutral
sharir chup sakta hai lekin atma paardakshak hai indravardhan,neutral
dekhiae aap excuse me aap niche chaliye varna main security ko bulaogi ha,anger
kyon? maine to apna bhainsa building ke paar park kiya. aur han niche register pe dastakhad bhi ki hai,neutral
acha. toh watchman ne aapse kuchh kahani,fear
nahin vah bola hoga koi chambhu ka nautanki wala. chambhu yani rosesh right?,joy
right,fear
hahaha toh chalo indravardhan. ,neutral
rukhi aap rukiye abhi main abhi uska dimag thikane lagate hun,anger
hello watchman. aap mere rosesh ko chambu keh ke bulate hain hah? mujhe sab pata hai jhoot mat bolo,anger
ae maya usko chodo na iska kuchh karona ,fear
chalo indravardhan,neutral
dekho tum yahan se chale jao hah. varna main police ko phone karungi,anger
aaa maya mujhe kuch ,sadness
kya hova,neutral
"maya mujhe kuchh, kuchh ho raha hai kuchh maya",sadness
kuchh nahin ho raha hai. it's just gas yah sab psychological hai indu. tumhen kuchh nahin ho raha jao han main police ko phone kar rahi hon,anger
oh my god ab sar mein dukh raha hai. i can't bear it maya,sadness
kya ho raha hai isse. yah phone bhi nahin lag raha,fear
aao indravardhan,neutral
"nahin nahin ek minute ek minute just just hang on just hang on. let's assume ki aap yamraj hai, aur aap indravardhan ko lene aaye hain lekin aap use nahin le ja sakte kyunki yah mera order hai",neutral
main tumhara order nahin sun sakta,neutral
to fir yah meri request hai.,neutral
samay a gaya hai beti iska,neutral
are yamraj yah kaise ho sakta hai meri sari test clear hai main dieting bhi shuru kar di hai bolo na,fear
han that's right.,fear
mitruv ki vajah hamesha sehat nahin hoti tumhare sath koi hadsa bhi ho sakta hai,neutral
hadsa?,surprise
abhi abhi tum kahan jaane wale the?,neutral
main main vo,neutral
kahan jaane wale the?,surprise
main maya mein vah nahin bata sakta,fear
are yah koi waqt hai nakhre karne ka? kahan jaane wale the om tum ?,anger
tumhare liye shaadi ki salgirah ka tohfa laane ja raha tha.,neutral
really? han. how sweet of you. cal aane wale the tum. 1 minut 1 minut raat ke 12:00 baj rahe hain abhi kaun si dukaan khuli hogi?,neutral
naroattam jewellery shop mein exhibition hai. chand ki roshani mein sitaron ka sale,neutral
haan? how sweet,joy
jao indravardhan,joy
jao indravardhan jaona,joy
ok. beech raste mein accident hoga theek 4:30 minute bad,neutral
nahin nahin to fir isse. roko na ya fir woh accident ko roku,fear
jo likha hai vah nishchit hoga,neutral
you mean accident nishchit hoga,neutral
just 1 minute haan. hi monisha hi beta listen good news vahan megamall mein midnight se lagi hai sent off 80% off. sirf 1 ghante ke liye. only for ladies. zaroor zaroor. to fir indravardhan ki gadi le jao na. chabi kahan hai?,joy
watchmen ke pass.,neutral
chabi watchmen ke pass ki hui hai ok bye.,joy
samay idravardhan ka aaya hai. hadsa isi ke saath hoga,neutral
to pahle bolna chahie tha na. hello monisha vah sale cancel ho gai hai aur khabardar indravardan ki mercedes ko hath lagaya toh,anger
aao indravardhan mere piche piche aao,neutral
kahan le ja rahe hain aapse indu. jara suno na. yamraj ji oh my god. ,fear
hawww. you mean tum ne un donon ko sath dekha han. o saritha saritha lekin dinesh to badalne nahin wala hai na,neutral
momma momma,fear
usko divorce de do fir se. achha i have to go now. please there is a crisis,neutral
sonia ne fir se gadbad kar di pargayab pravesh ke mantra ko lekar. dushyant ke sharir mein aurat ki aatma a gai hai,fear
oh no not again. firse woh sabji wali champa ki atma a gai hogi sharir mein,fear
nahin nahin is bar sabji wali champa ki atma nahin aayi hai,neutral
o thank god. varna woh monisha dushyant ke sharir mein ghussi hui atma ke sath jhagada karne ke liye. champabai last time kitna bekar duniya diya mera refund lungi haan abhi. achcha agar purani sabji ke exchange mein nayi sabji ho to discount kitna milega? hah?,contempt
fruad woh sudabni fraud hai. she is a calculative devious scamster,anger
that's an interesting choice of words sweetie. monisha se kahana chahie kisi ki burai karna vah tumse sikhe. oh come on cheer up sweety. lo juice piyo,neutral
momma sudhamni ne kaha tha ki mujhse ek ladki milane aaegi. magar jo milane i thi use saudamini ne bheja tha. and that's not fair,anger
i know sweetie tum itna pareshan thi apni shaadi ki baat ko lekar toh sudhamini tumhara dil rakhne ke liye kisi ko bhej diya hoga,neutral
darane ke liye aurat ek moti budhi aunty thi aunty thi,contempt
aisa nahin bolate rosesh,neutral
pata hai momma use aurat ne mamuli sa printed frock pehna tha frill wala,contempt
what?,sadness
yes.,neutral
you mean wo aurat middle class? aur to yah baat mujhe ab bata rahe ho this is the limit uss sudhamni se kuch kehna,anger
maya maya tumhen pata hai tumhari ko saudamini hai na vah bahut badi fraud hai,contempt
i know,neutral
apna apna hua hai na apna rahul videshi sterling apartment wala usne kaha tha tumhare pitaji bahut lambe jiyenge vah agale din hi chatak gaye. balke unka jo bawarchi hai na usne parso apni 88 birthday o yani,neutral
aur momma sudhamini ne,anger
please yah sab tum bhul jao na rosesh,neutral
kaise bhul jaaun momma meri shaadi mera future,sadness
"don't worry about any of that many ek nai mistic, ek future dekhne wale clairvoyant ko bulaya",joy
acha?,joy
vah apni crystal ball mein dekh ke sab ka future bataenge,joy
achcha vah kya item dhundhi hai tumne maiya kaun hai tumhara ya sophisticated baba,contempt
usi baba mat ko indu unka naam hai mr sindolin,neutral
chup karo na sahil. ichchadhari saanse apne bahu ko dasne ja rahi hai,neutral
main tumhen kaatne a raha hun.,anger
aila. lagta hai kuch hone wala hai sahil. shalini mongoose nikali nevla sans nagin tu bahu neva kya kahani mein twist hai sahil kya kahani mein twist hai,joy
band karo he wahiyat program,disgust
oh hello agar yah program wahiyat hota na to pichhle 11 salon se nahin chalta,neutral
shut up,anger
chilla kyon rahe ho?,fear
aaj tumne mujhe tiffin mein kya diya?,anger
aaj main tumhen tiffin mein chhole paraathe ke sath raita diya tha,neutral
yeh chhole hai. yah parathe hai?,anger
mooze cassete lekin main to tumhen tiffin main raita ke sath chhole aur parathe hi diye the,neutral
yah chhole right right i should've known. chhole jo hai vah jute pahan kar bahar ghumne chale gaye honge aur mooze pahne bhul gaye honge. isiliye yeh mooze,anger
aur cassette?,neutral
paraathe walkman sunane chale gaye honge aur cassette rakhna bhul gaye honge. haina?,anger
aur raite ka kya?,neutral
raita ine donon ko batana gaya hoga arre suno tum mooze aur cassette saath lena to bhul gaye,contempt
sahil tum kitna achcha majak kar lete ho mere sona mona pochi po,joy
dekha dekha tum tana bhi nahin samajh rahi ho. itni moti chamdi ho gai tumhari magarmacch ki tarah baithkar 24 ghante tv dekho tum,anger
sahil kuchh bhi mat bolo han main 24 ghante tv nahin dekhti,anger
kal puri raat tum baithkar tv nahin dekh rahi thi?,anger
are vah to mujhe pata nahin tha na 3rd annual champakali dant manjan takatak tv awards kab hai? vah mujhe dekhna tha,neutral
3rd annual champakali dant manjan takatak tv awards yah dekhne ki chij hai? ,contempt
sahil usmein bade bade tv star dance karte hain aur unhen award bhi milta hai,neutral
pata hai mujhe. best aansu girana award. best sleeveless blouse pahana award. best lambi bhindi award,contempt
bus karo han sahil saare tv awards ek jaise nahin hote. pata hai kal patang kumar ko best style award mila vah aise aise hath ki action karne ke liye,neutral
exactly. best style awards it is so ridiculous,contempt
"tumne kuchh dekha bhi hai? jab patang kumar ki teesri maa ka khoon hua tha na usne rote rote bhi ye style kiya tha mai. aur kaha tha ki jaaiye second last chhoti maa, main aapki chita ki saugandh khakar kahta hunki jisne bhi aapke jivan ka kai po che kiya hai use baranday ka kai po che to main karke hi rahunga yah meri pratigya hai. kai po che easy nahi hai sahil",neutral
