text,label
Hey! You're a good dancer!,surprise
"Well, I told you not to walk. Here.  There. Okay.",anger
Ready?,neutral
"No, I'm good.",neutral
"Seriously, it's moving!",surprise
"It's okay. I suppose it could happen to anyone, not anyone I know, but... By the way I can still see it.",neutral
"Well, I'm gonna get another espresso. Can I get you another latte?",neutral
This game is kinda fun.,joy
Oh.,neutral
Oh no-no-no.,neutral
"Look, all my stuff is safe and dry and all hers is-is, is growing new stuff!",anger
Loved your Stevie Wonder last night.,joy
"Oh, it looks like mom and dad's house.",neutral
Wait! Did you say 'G.Stephanopoulos?',surprise
That's why you broke up with me?,surprise
Well we'll see!,anger
I mean doesn't she have any y'know other stripper moms friends of her own?,anger
Huh. That's nice.,neutral
Y'know what? It doesn't matter! Because it is not true!,anger
"Okay, well I do know you.",neutral
"Hey, you guys! Take a look at this!  Check this baby out, dug me a hole!",surprise
"Oh, I just wanted to say, ""Hey!""",joy
What you don't think I'd go up to her?,neutral
Nobody is gonna be staring at the bride when the father of the groom is wearing a back-less dress.,disgust
"Oh, no no no. I'm fine. I'm fine.",neutral
"Kinda, but I've just been having way too much fun.",joy
"Joey, this is",neutral
So you don't know that's,neutral
"No, it's ok! Made me feel like a rock star!",joy
"Well, look, why don't you just, why don't you do your Phase Two strip club thing with us.",neutral
"Yes, but there's two in martini, soo everybody",joy
"No, I mean it, this feels really good. Is it a hundred percent cotton?",joy
You sure?,joy
"Just you keep it, listen did you, did you tell anyone about us?",sadness
I just got this really weird message from Ross. He said turn on,neutral
"Oh, thank you. You're welcome.",joy
That would be Casey. We're going out tonight.,neutral
"For God's sake, will you let it go? There's no Rachel!",anger
Totally.,neutral
"Phoebe, oh my God! Wh-wh-what are you doing here?",surprise
G.I. Joe,neutral
"Hey Ross, is uh, is Staten Island really an island?",neutral
"Well, Chandler and I are in a bar",neutral
Who is that?!,surprise
"Oh... Mike's sister just invited me to a party tonight, he's gonna be there.",anger
"Oh my God, are you out of a job?",surprise
"Hey! Oh right, tonight was your party.",surprise
"Can you just pick one so I can watch--have a perfect, magical weekend together with you.",anger
I'd like to propose a toast.,joy
I'm like those women that you see with shiny guys named Chad.,disgust
What?,surprise
It's hard this whole platonic thing.,sadness
Can you do that for me?,neutral
Ohh! You made up!,surprise
I'm just doing it to get back at Ross.,sadness
"So, are we gonna get together or what?",neutral
"All right, I have one question.",neutral
"All right look, you're going to have to go there yourself now, okay, make a few surprise visits.",neutral
I know. They were mine.,neutral
I'll make you an assistant buyer in this department.,neutral
"Umm, candles, champagne, yeah anniversaries are great.",joy
I know!,anger
"Well y'know Joey, you're a pretty charming guy.",neutral
"Come on Monica, it's our Valentine's Day. Please? Please-please, please?",sadness
You should serve it with vodka and a piece of celery.,disgust
Bastard!,anger
Oh y'know what?,neutral
"Oh yeah, I said Rachel's name, but it didn't mean anything, Okay?",anger
"Well, I-I want to give her another chance, y'know?",neutral
"Yeah, no, I'm fairly intuitive and psychic. It's a substantial gift.",neutral
"If it was, would you stop hanging out with her?",neutral
He musta been sweeping. They found a broom in his hand.,neutral
I like her.,neutral
Ugh.,disgust
All I had to do was pay $25 and wait in line for three hours.,sadness
"Now, I've never been able to cry as an actor, so if I'm in a scene where I have to cry, I cut a hole in my pocket, take a pair of tweezers, and just start pulling.",neutral
We have to assign heads to something.,neutral
"Yeah, come on, we can be guys!",joy
All right.,neutral
The silk? Feels really good!,joy
"Yeah, we saw this really interesting website about marriage and how totally unnecessary it is and how its just a way for the government to keep tabs on you.",neutral
God. Do think it really doesn't hurt? Cause how can they do that?,fear
Don't say anything.,joy
"You know you probably didn't know this, but back in high school, I had a, um, major crush on you.",fear
It was the ring!,anger
This is a glaucoma test.,neutral
"Really? Okay, so",surprise
It looks like your uterus is ready for implantation.,neutral
He told me in person.,neutral
You're gonna love me so much. I got Sting tickets!!,joy
"Oh, really.",surprise
"I do! I do! I do!  I do!  Ugh, like I can really chase you. I'm carrying a litter.",joy
This-this happened when my grandfather died.,sadness
So did Heldi show you the place?,neutral
You think we're ready for something like that?,neutral
"Well, I'm sorry Joe. I didn't think the doctor was gonna buy that it just *fell* out of the socket.",anger
"Ohh, you're so sweet!",joy
"He's coming. Be cool, be cool, be cool.",anger
Hey?,neutral
About paleontology.,neutral
Can I do it to you?,neutral
"Yeah? I can use that, trick hip, no cup, okay! Okay!",joy
Great.,anger
"And-and I promise, I won't touch a guitar until you say I'm ready.",neutral
"Uh-oh the laundry's done, uh-oh, uh-oh.",neutral
Right.,neutral
Hey! Guess what I got for your wedding!,joy
"Oh also, you might be interested to know that I have a Ph.D.",neutral
How can you not know which one?,surprise
"All right, all we need is a little lighter fluid.",neutral
Y'know what?,neutral
"Oh, that's",neutral
"...Yeah, they were gross.",disgust
"Alright, now I will let go if you both stop.",neutral
I can't believe it!,surprise
For a walk.,neutral
"OK. Here goes. For a while now, I've been wanting to, um....",neutral
This guy fell asleep!,anger
Yeah! Thank you so much for letting me stay here.,neutral
"I hear ya.  But! Unfortunately, my company is transferring me overseas!",disgust
"Oh, really, really, really?",joy
I have to be up in seven minutes.,neutral
"No, no ""How you doing?"" Man, I mean not even a cup of coffee first!",disgust
"Well, it's just the reason that I'm asking is because I kind of eh, uh, I was unable toI mean I really wanted to, but I couldn't.",fear
"All right, you know Paolo?",neutral
"I'm telling you, something's wrong! My brother does not stay out all night.",fear
"Okay, and-and I promise that I'll keep you safe and warm until you're ready to have them take you home, so Oh!",joy
Let me see the earrings.,neutral
You're welcome.  I'm sorry. Did I hurt you?,fear
Here you go Phoebe! Here you go Phobo! Phewbedo! Phaybobo.,joy
No...,sadness
Yeah but when he proposed to me with the ring I got goose bumps.,sadness
Really?,joy
Hello children!,joy
"I just, I had to see you one more time before you took-off.",joy
"Great soap opera acting tonight everybody, class dismissed.",joy
Thank you so much.,joy
"Hey, what'd you guys do to get up on there?",joy
"Okay, I've got a question. If you had to pick one of us to date, who would it be?",neutral
"Rach, are you okay?",surprise
Nah!,disgust
"And, they made me head of purchasing, thank you very much.",joy
"Yeah, it's for our catering business!",joy
"I'll find Bob, I'll get him.",neutral
Not you guys.,neutral
"Stop saying, ""Blood"" to strangers.",sadness
"Okay, look, I-I know what you guys are going to say",neutral
"Hey! So uh, was he excited about the tickets?",neutral
Me too! So happy for them!,joy
I'm gonna go tell Joey that  that you're back. I was really worried about you.,anger
"Ross, you gotta follow your heart.",neutral
"Because you know how competitive you get and well, I say it's cute, others disagree, and I'm lying!",neutral
"So how does this work, you going to balance the plates on these little guys' heads?",neutral
How do you do that?,surprise
"Well, y'know how I'm trying to work things out with Emily.",joy
"You should, you should ask Rachel to help.",neutral
"All right look, I'm changing it to 50 bucks, or your best offer.",neutral
"You're, you're really, you're so good.",sadness
Do you remember how he behaved at our wedding?,disgust
Like your sweater.,neutral
"Well, go over to her! She's not with anyone.",joy
"No, no, to test his neck strength.",neutral
Let's go big bunny!,anger
Oh yes!,anger
You got it.,neutral
Why is Ross doing that?,neutral
"Look, I can listen to the radio, huh?",neutral
Personal shopping? What is that? Like where you walk around with snooty rich people and tell them what to buy?,neutral
"Division, between people in white coats and people in blue blazers, and I ask myself, ""My God why?!""",fear
"Yeah I know, guess who beeped him?",neutral
You have no idea how much I need this.,sadness
Oh but look! That's gonna leave a stain!,disgust
Oh no! No!! My hole!!,surprise
Hi guys.,neutral
"The wedding is off, sloppy and immature!",anger
I know,neutral
"Yeah, you still have feelings for me.",sadness
"Yes, you are so smart!",joy
"No-no, I'mI'm sure no one was looking. Just want some privacy.",neutral
Really?! So this has happened to you?,surprise
"Hey, somebody left their keys.",neutral
"Actually, I'm not here to complement the chef.",neutral
Good for you!!,anger
"And then when they do it, they're left with a big black pencil line right down the center of their face.",neutral
Phoebe why don't you just call her? You obviously want to.,neutral
"How about a hammer, or a small blade?",neutral
Why do have a picture of Paulette in your pack?!,anger
So what's it gonna be?,joy
"Ohh, you already agreed to this, haven't you?",sadness
"""Oh, Chandler, now, now, that's it. There, faster!""",joy
"Remember when Ross tried to say, ""Butternut squash?""",joy
"I'm having lunch right here, with my good friend Joey, if he'll sit with me.",neutral
"It's a money thing, we don't have any.",sadness
Oh my God! Oh my God!!,sadness
Really?! You think that will work?,surprise
Great.,joy
"Are you kidding me? I never rent a movie without it!  Oh.  Uh, okay uh let me call you back.",surprise
Oh! Thank God!,joy
"Oh no, no-no-no-no! I don't want to know!",fear
"Oh my God, they took my idea!",surprise
"I'm hoping that when Bob doesn't show up, she will seek comfort in the open arms of the wry stranger at the next table.",neutral
"Listen, Robert's gonna be here any second so, will one of you just tell him?",neutral
"Oh but not that way. I meanI mean I'm not in love with her. I love her like a, like a friend.",joy
"Now, enough of us know that we can just tell them that we know!",neutral
You mean whenever Monica and Chandler where like y'know doing laundry or going grocery shopping orOh!,surprise
"Honey wait, Joey, I'm sorry I mean as terrific as I think you are with it",neutral
"It's-it's, they're-they're wearing it in Milan, so part of my job is too wear the clothes, and then I see how people respond, and then I report back to my superiors at",neutral
No! Wait no! Shut upI mean don't cry! Let me get my checkbook!,sadness
"Ross, it's too hard.",sadness
Mr. Bigot. He tells the most,neutral
"And now, he's got a two year contract opposite Susan Luchhi, the first lady of daytime television, and me, me I'm stuck here teaching a bunch of people, most of whom are too ugly to even be on TV.",sadness
